Vrus taxid	Virus name	Virus refseq 	Host tax id	Host name	Host refseq id	pmid	Evidence	Based on
399185	Staphylococcus phage PH15 	NC_008723.1	904342	Staphylococcus epidermidis VCU126		27533034	CRISPR	articles
1118063	Staphylococcus phage SpaA1	NC_018277	45972	Staphylococcus pasteuri			RefSeq	database
1572703	Staphylococcus phage phiIPLA-RODI	NC_028765	29387	Staphylococcus sp.			RefSeq	database
1572704	Staphylococcus phage phiIPLA-C1C	NC_028962	29387	Staphylococcus sp.			RefSeq	database
198538	Streptococcus prophage 315.1 	NC_004584.1	482234	Streptococcus canis FSL Z3-227		27533034	CRISPR	articles
198541	Streptococcus prophage 315.4 	NC_004587.1	482234	Streptococcus canis FSL Z3-227		27533034	CRISPR	articles
423476	Streptococcus phage phi3396	NC_009018	119602	Streptococcus dysgalactiae subsp. equisimilis			RefSeq	database
423476	Streptococcus phage phi3396 	NC_009018.1	663954	Streptococcus dysgalactiae subsp. equisimilis ATCC 12394		27533034	CRISPR	articles
1208587	Streptococcus phage SPQS1	NC_021868	373153	Streptococcus pneumoniae D39			RefSeq	database
198538	Streptococcus prophage 315.1 	NC_004584.1	1438988	Streptococcus pyogenes ABC020005405		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1438988	Streptococcus pyogenes ABC020005405		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1438988	Streptococcus pyogenes ABC020005405		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1438995	Streptococcus pyogenes ABC020006309		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1438999	Streptococcus pyogenes ABC020007794		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1438999	Streptococcus pyogenes ABC020007794		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1438999	Streptococcus pyogenes ABC020007794		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439000	Streptococcus pyogenes ABC020009156		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439000	Streptococcus pyogenes ABC020009156		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439000	Streptococcus pyogenes ABC020009156		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439001	Streptococcus pyogenes ABC020010041		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439001	Streptococcus pyogenes ABC020010041		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439001	Streptococcus pyogenes ABC020010041		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439006	Streptococcus pyogenes ABC020013952		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439006	Streptococcus pyogenes ABC020013952		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439006	Streptococcus pyogenes ABC020013952		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439008	Streptococcus pyogenes ABC020014529		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439008	Streptococcus pyogenes ABC020014529		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439008	Streptococcus pyogenes ABC020014529		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439010	Streptococcus pyogenes ABC020014690		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439010	Streptococcus pyogenes ABC020014690		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439010	Streptococcus pyogenes ABC020014690		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439014	Streptococcus pyogenes ABC020015277		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439014	Streptococcus pyogenes ABC020015277		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439015	Streptococcus pyogenes ABC020015285		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439015	Streptococcus pyogenes ABC020015285		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439015	Streptococcus pyogenes ABC020015285		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439026	Streptococcus pyogenes ABC020016937		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439026	Streptococcus pyogenes ABC020016937		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439026	Streptococcus pyogenes ABC020016937		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439027	Streptococcus pyogenes ABC020017280		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439048	Streptococcus pyogenes ABC020026946		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439055	Streptococcus pyogenes ABC020029706		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439055	Streptococcus pyogenes ABC020029706		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439055	Streptococcus pyogenes ABC020029706		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439057	Streptococcus pyogenes ABC020029793		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439057	Streptococcus pyogenes ABC020029793		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439057	Streptococcus pyogenes ABC020029793		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439066	Streptococcus pyogenes ABC020031290		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439066	Streptococcus pyogenes ABC020031290		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439066	Streptococcus pyogenes ABC020031290		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439067	Streptococcus pyogenes ABC020031898		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439067	Streptococcus pyogenes ABC020031898		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439067	Streptococcus pyogenes ABC020031898		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439071	Streptococcus pyogenes ABC020032183		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439071	Streptococcus pyogenes ABC020032183		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439072	Streptococcus pyogenes ABC020032186		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439072	Streptococcus pyogenes ABC020032186		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439072	Streptococcus pyogenes ABC020032186		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439073	Streptococcus pyogenes ABC020032523		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439073	Streptococcus pyogenes ABC020032523		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439073	Streptococcus pyogenes ABC020032523		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439076	Streptococcus pyogenes ABC020033193		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439077	Streptococcus pyogenes ABC020033233		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439077	Streptococcus pyogenes ABC020033233		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439077	Streptococcus pyogenes ABC020033233		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439079	Streptococcus pyogenes ABC020033799		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439079	Streptococcus pyogenes ABC020033799		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439079	Streptococcus pyogenes ABC020033799		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439080	Streptococcus pyogenes ABC020033919		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439080	Streptococcus pyogenes ABC020033919		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439080	Streptococcus pyogenes ABC020033919		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439090	Streptococcus pyogenes ABC020035427		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439090	Streptococcus pyogenes ABC020035427		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439090	Streptococcus pyogenes ABC020035427		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439091	Streptococcus pyogenes ABC020035446		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439091	Streptococcus pyogenes ABC020035446		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439091	Streptococcus pyogenes ABC020035446		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439106	Streptococcus pyogenes ABC020038544		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439106	Streptococcus pyogenes ABC020038544		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439106	Streptococcus pyogenes ABC020038544		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439111	Streptococcus pyogenes ABC020039031		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439111	Streptococcus pyogenes ABC020039031		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439111	Streptococcus pyogenes ABC020039031		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439115	Streptococcus pyogenes ABC020039391		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439118	Streptococcus pyogenes ABC020040643		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439118	Streptococcus pyogenes ABC020040643		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439118	Streptococcus pyogenes ABC020040643		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439139	Streptococcus pyogenes ABC020046230		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439139	Streptococcus pyogenes ABC020046230		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439139	Streptococcus pyogenes ABC020046230		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439141	Streptococcus pyogenes ABC020046264		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439141	Streptococcus pyogenes ABC020046264		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439141	Streptococcus pyogenes ABC020046264		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439146	Streptococcus pyogenes ABC020046534		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439147	Streptococcus pyogenes ABC020046559		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439147	Streptococcus pyogenes ABC020046559		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439147	Streptococcus pyogenes ABC020046559		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439153	Streptococcus pyogenes ABC020047086		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439153	Streptococcus pyogenes ABC020047086		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439153	Streptococcus pyogenes ABC020047086		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439159	Streptococcus pyogenes ABC020047506		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439159	Streptococcus pyogenes ABC020047506		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439159	Streptococcus pyogenes ABC020047506		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439162	Streptococcus pyogenes ABC020047635		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439162	Streptococcus pyogenes ABC020047635		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439162	Streptococcus pyogenes ABC020047635		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439169	Streptococcus pyogenes ABC020047993		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439169	Streptococcus pyogenes ABC020047993		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439170	Streptococcus pyogenes ABC020048184		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439170	Streptococcus pyogenes ABC020048184		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439170	Streptococcus pyogenes ABC020048184		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439176	Streptococcus pyogenes ABC020048262		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439176	Streptococcus pyogenes ABC020048262		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439176	Streptococcus pyogenes ABC020048262		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439183	Streptococcus pyogenes ABC020048543		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439183	Streptococcus pyogenes ABC020048543		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439183	Streptococcus pyogenes ABC020048543		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439185	Streptococcus pyogenes ABC020048606		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439185	Streptococcus pyogenes ABC020048606		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439193	Streptococcus pyogenes ABC020050731		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439205	Streptococcus pyogenes ABC020052203		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439205	Streptococcus pyogenes ABC020052203		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439205	Streptococcus pyogenes ABC020052203		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439207	Streptococcus pyogenes ABC020052211		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439207	Streptococcus pyogenes ABC020052211		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439207	Streptococcus pyogenes ABC020052211		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439208	Streptococcus pyogenes ABC020052216		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439208	Streptococcus pyogenes ABC020052216		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439208	Streptococcus pyogenes ABC020052216		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439225	Streptococcus pyogenes ABC020053060		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439225	Streptococcus pyogenes ABC020053060		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439225	Streptococcus pyogenes ABC020053060		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439236	Streptococcus pyogenes ABC020054184		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439236	Streptococcus pyogenes ABC020054184		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439236	Streptococcus pyogenes ABC020054184		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439243	Streptococcus pyogenes ABC020054871		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439246	Streptococcus pyogenes ABC020054973		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439246	Streptococcus pyogenes ABC020054973		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439246	Streptococcus pyogenes ABC020054973		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439271	Streptococcus pyogenes ABC020056794		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439271	Streptococcus pyogenes ABC020056794		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439271	Streptococcus pyogenes ABC020056794		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439273	Streptococcus pyogenes ABC020056884		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439273	Streptococcus pyogenes ABC020056884		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439273	Streptococcus pyogenes ABC020056884		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439276	Streptococcus pyogenes ABC020056894		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439276	Streptococcus pyogenes ABC020056894		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439276	Streptococcus pyogenes ABC020056894		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439288	Streptococcus pyogenes ABC020058759		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439288	Streptococcus pyogenes ABC020058759		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439288	Streptococcus pyogenes ABC020058759		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439294	Streptococcus pyogenes ABC020060220		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439294	Streptococcus pyogenes ABC020060220		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439294	Streptococcus pyogenes ABC020060220		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439299	Streptococcus pyogenes ABC020060777		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439299	Streptococcus pyogenes ABC020060777		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439299	Streptococcus pyogenes ABC020060777		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439309	Streptococcus pyogenes ABC020062474		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439309	Streptococcus pyogenes ABC020062474		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439310	Streptococcus pyogenes ABC020062601		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439310	Streptococcus pyogenes ABC020062601		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439310	Streptococcus pyogenes ABC020062601		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1439314	Streptococcus pyogenes ABC020064181		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1439314	Streptococcus pyogenes ABC020064181		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	1439314	Streptococcus pyogenes ABC020064181		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1213458	Streptococcus pyogenes BJCYGAS15		27533034	CRISPR	articles
198542	Streptococcus prophage 315.5 	NC_004588.1	1115828	Streptococcus pyogenes GA03747		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1115830	Streptococcus pyogenes GA16797		27533034	CRISPR	articles
198541	Streptococcus prophage 315.4 	NC_004587.1	1115830	Streptococcus pyogenes GA16797		27533034	CRISPR	articles
198542	Streptococcus prophage 315.5 	NC_004588.1	1115830	Streptococcus pyogenes GA16797		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1115821	Streptococcus pyogenes GA40056		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1115821	Streptococcus pyogenes GA40056		27533034	CRISPR	articles
198540	Streptococcus pyogenes phage 315.3 	NC_004586.1	1115821	Streptococcus pyogenes GA40056		27533034	CRISPR	articles
198543	Streptococcus prophage 315.6 	NC_004589.1	1115821	Streptococcus pyogenes GA40056		27533034	CRISPR	articles
198542	Streptococcus prophage 315.5 	NC_004588.1	1115814	Streptococcus pyogenes GA40634		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1115812	Streptococcus pyogenes GA41046		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1115812	Streptococcus pyogenes GA41046		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1048264	Streptococcus pyogenes HKU QMH11M0907901		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1214224	Streptococcus pyogenes HLJGAS12011		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1214224	Streptococcus pyogenes HLJGAS12011		27533034	CRISPR	articles
403905	Streptococcus phage P9 	NC_009819.1	294934	Streptococcus pyogenes M49 591		27533034	CRISPR	articles
198542	Streptococcus prophage 315.5 	NC_004588.1	370554	Streptococcus pyogenes MGAS10750		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	370553	Streptococcus pyogenes MGAS2096		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	370553	Streptococcus pyogenes MGAS2096		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	370553	Streptococcus pyogenes MGAS2096		27533034	CRISPR	articles
198538	Streptococcus phage 315.1	NC_004584	198466	Streptococcus pyogenes MGAS315			RefSeq	database
198539	Streptococcus phage 315.2	NC_004585	198466	Streptococcus pyogenes MGAS315			RefSeq	database
198540	Streptococcus phage 315.3	NC_004586	198466	Streptococcus pyogenes MGAS315			RefSeq	database
198541	Streptococcus phage 315.4	NC_004587	198466	Streptococcus pyogenes MGAS315			RefSeq	database
198542	Streptococcus phage 315.5	NC_004588	198466	Streptococcus pyogenes MGAS315			RefSeq	database
198543	Streptococcus phage 315.6	NC_004589	198466	Streptococcus pyogenes MGAS315			RefSeq	database
198538	Streptococcus prophage 315.1 	NC_004584.1	370551	Streptococcus pyogenes MGAS9429		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	370551	Streptococcus pyogenes MGAS9429		27533034	CRISPR	articles
423476	Streptococcus phage phi3396 	NC_009018.1	370551	Streptococcus pyogenes MGAS9429		27533034	CRISPR	articles
403905	Streptococcus phage P9 	NC_009819.1	471876	Streptococcus pyogenes NZ131		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1390076	Streptococcus pyogenes SP1-LAU		27533034	CRISPR	articles
198539	Streptococcus prophage 315.2 	NC_004585.1	1390084	Streptococcus pyogenes SP10-LAU		27533034	CRISPR	articles
198540	Streptococcus pyogenes phage 315.3 	NC_004586.1	1390084	Streptococcus pyogenes SP10-LAU		27533034	CRISPR	articles
198542	Streptococcus prophage 315.5 	NC_004588.1	1390084	Streptococcus pyogenes SP10-LAU		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1390078	Streptococcus pyogenes SP3-LAU		27533034	CRISPR	articles
198540	Streptococcus pyogenes phage 315.3 	NC_004586.1	1390078	Streptococcus pyogenes SP3-LAU		27533034	CRISPR	articles
198541	Streptococcus prophage 315.4 	NC_004587.1	1390078	Streptococcus pyogenes SP3-LAU		27533034	CRISPR	articles
198538	Streptococcus prophage 315.1 	NC_004584.1	1390081	Streptococcus pyogenes SP6-LAU		27533034	CRISPR	articles
198540	Streptococcus pyogenes phage 315.3 	NC_004586.1	1390081	Streptococcus pyogenes SP6-LAU		27533034	CRISPR	articles
198541	Streptococcus prophage 315.4 	NC_004587.1	1390081	Streptococcus pyogenes SP6-LAU		27533034	CRISPR	articles
1051631	Streptococcus phage YMC-2011	NC_018285	1046629	Streptococcus salivarius 57.I			RefSeq	database
230871	Streptococcus phage C1	NC_004814	33972	Streptococcus sp. 'group C'			RefSeq	database
120574	Streptococcus prophage MM1 	NC_003050.2	1169671	Streptococcus sp. GMD2S		27533034	CRISPR	articles
120574	Streptococcus prophage MM1 	NC_003050.2	1169674	Streptococcus sp. GMD5S		27533034	CRISPR	articles
120574	Streptococcus prophage MM1 	NC_003050.2	1169675	Streptococcus sp. GMD6S		27533034	CRISPR	articles
644007	Streptococcus phage PH10 	NC_012756.1	861455	Streptococcus sp. oral taxon 058 str. F0407		27533034	CRISPR	articles
1239381	Streptococcus phage phiNJ2	NC_019418.1	1214166	Streptococcus suis 86-5192		27533034	CRISPR	articles
1289599	Streptococcus phage phi891591	KC348602	286604	Streptococcus suis 89/1591			RefSeq	database
1289600	Streptococcus phage phiD12	KC348603	1004952	Streptococcus suis D12			RefSeq	database
1277891	Streptococcus phage phiSS12	KC413987	1005041	Streptococcus suis SS12			RefSeq	database
1277892	Streptococcus phage phiST1	KC413988	1004951	Streptococcus suis ST1			RefSeq	database
112023	Streptococcus phage 7201 	NC_002185.1	1408178	Streptococcus thermophilus ASCC 1275		27533034	CRISPR	articles
64186	Streptococcus phage Sfi21 	NC_000872.1	1408178	Streptococcus thermophilus ASCC 1275		27533034	CRISPR	articles
112023	Streptococcus phage 7201 	NC_002185.1	1268061	Streptococcus thermophilus DGCC7710		27533034	CRISPR	articles
64186	Streptococcus phage Sfi21 	NC_000872.1	1268061	Streptococcus thermophilus DGCC7710		27533034	CRISPR	articles
1392231	Streptococcus phage 20617	NC_023503	1091038	Streptococcus thermophilus DSM 20617			RefSeq	database
370623	Streptomyces phage mu1/6	NC_007967	1894	Streptomyces aureofaciens			RefSeq	database
10732	Streptomyces phage R4	NC_019414	100226	Streptomyces coelicolor A3(2)			RefSeq	database
1204524	Streptomyces phage phiHau3	NC_018836	100226	Streptomyces coelicolor A3(2)			RefSeq	database
1690817	Streptomyces phage SF1	NC_028807	52258	Streptomyces flavovirens			RefSeq	database
1690818	Streptomyces phage SF3	NC_028952	52258	Streptomyces flavovirens			RefSeq	database
1636183	Streptomyces phage YDN12	NC_028974	67263	Streptomyces griseus subsp. griseus			RefSeq	database
1636184	Streptomyces phage TP1604	NC_028818	67263	Streptomyces griseus subsp. griseus			RefSeq	database
1211278	Streptomyces phage phiELB20	JX262376	1931	Streptomyces sp.			RefSeq	database
1673877	Streptomyces phage Amela	NC_028904	953739	Streptomyces venezuelae ATCC 10712			RefSeq	database
1674927	Streptomyces phage Lannister	NC_028827	953739	Streptomyces venezuelae ATCC 10712			RefSeq	database
1526550	Sulfitobacter phage NYA-2014a	NC_027299	1525218	Sulfitobacter sp. CB2047			RefSeq	database
754043	Sulfitobacter phage pCB2047-C	NC_020856	1525218	Sulfitobacter sp. CB2047			RefSeq	database
754045	Sulfitobacter phage pCB2047-A	NC_020858	1525218	Sulfitobacter sp. CB2047			RefSeq	database
754046	Sulfitobacter phage phiCB2047-B	NC_020862	1525218	Sulfitobacter sp. CB2047			RefSeq	database
