Vrus taxid	Host tax id	pmid	Evidence
10730	1116190	27533034	tRNAs
1124655	1116190	27533034	tRNAs
1150869	1116190	27533034	tRNAs
180816	1116190	27533034	tRNAs
194949	1116190	27533034	tRNAs
379329	1116190	27533034	tRNAs
489779	1116190	27533034	tRNAs
97081	1116190	27533034	tRNAs
10730	1116191	27533034	tRNAs
1124655	1116191	27533034	tRNAs
1150869	1116191	27533034	tRNAs
180816	1116191	27533034	tRNAs
194949	1116191	27533034	tRNAs
379329	1116191	27533034	tRNAs
489779	1116191	27533034	tRNAs
97081	1116191	27533034	tRNAs
10730	1116178	27533034	tRNAs
1124655	1116178	27533034	tRNAs
1150869	1116178	27533034	tRNAs
180816	1116178	27533034	tRNAs
194949	1116178	27533034	tRNAs
379329	1116178	27533034	tRNAs
489779	1116178	27533034	tRNAs
97081	1116178	27533034	tRNAs
10730	1116179	27533034	tRNAs
1124655	1116179	27533034	tRNAs
1150869	1116179	27533034	tRNAs
180816	1116179	27533034	tRNAs
194949	1116179	27533034	tRNAs
379329	1116179	27533034	tRNAs
489779	1116179	27533034	tRNAs
97081	1116179	27533034	tRNAs
10730	1116180	27533034	tRNAs
1124655	1116180	27533034	tRNAs
1150869	1116180	27533034	tRNAs
180816	1116180	27533034	tRNAs
194949	1116180	27533034	tRNAs
379329	1116180	27533034	tRNAs
489779	1116180	27533034	tRNAs
97081	1116180	27533034	tRNAs
10730	1116181	27533034	tRNAs
1124655	1116181	27533034	tRNAs
1150869	1116181	27533034	tRNAs
180816	1116181	27533034	tRNAs
194949	1116181	27533034	tRNAs
379329	1116181	27533034	tRNAs
489779	1116181	27533034	tRNAs
97081	1116181	27533034	tRNAs
10730	1116182	27533034	tRNAs
1124655	1116182	27533034	tRNAs
1150869	1116182	27533034	tRNAs
180816	1116182	27533034	tRNAs
194949	1116182	27533034	tRNAs
379329	1116182	27533034	tRNAs
489779	1116182	27533034	tRNAs
97081	1116182	27533034	tRNAs
10730	1116183	27533034	tRNAs
1124655	1116183	27533034	tRNAs
1150869	1116183	27533034	tRNAs
180816	1116183	27533034	tRNAs
194949	1116183	27533034	tRNAs
379329	1116183	27533034	tRNAs
489779	1116183	27533034	tRNAs
97081	1116183	27533034	tRNAs
10730	1116184	27533034	tRNAs
1124655	1116184	27533034	tRNAs
1150869	1116184	27533034	tRNAs
180816	1116184	27533034	tRNAs
194949	1116184	27533034	tRNAs
379329	1116184	27533034	tRNAs
489779	1116184	27533034	tRNAs
97081	1116184	27533034	tRNAs
10730	1116185	27533034	tRNAs
1124655	1116185	27533034	tRNAs
1150869	1116185	27533034	tRNAs
180816	1116185	27533034	tRNAs
194949	1116185	27533034	tRNAs
379329	1116185	27533034	tRNAs
489779	1116185	27533034	tRNAs
97081	1116185	27533034	tRNAs
10730	1125644	27533034	tRNAs
1124655	1125644	27533034	tRNAs
1150869	1125644	27533034	tRNAs
180816	1125644	27533034	tRNAs
194949	1125644	27533034	tRNAs
379329	1125644	27533034	tRNAs
489779	1125644	27533034	tRNAs
97081	1125644	27533034	tRNAs
10730	1116084	27533034	tRNAs
1124655	1116084	27533034	tRNAs
1150869	1116084	27533034	tRNAs
180816	1116084	27533034	tRNAs
194949	1116084	27533034	tRNAs
379329	1116084	27533034	tRNAs
489779	1116084	27533034	tRNAs
97081	1116084	27533034	tRNAs
10730	1116085	27533034	tRNAs
1124655	1116085	27533034	tRNAs
1150869	1116085	27533034	tRNAs
180816	1116085	27533034	tRNAs
194949	1116085	27533034	tRNAs
379329	1116085	27533034	tRNAs
489779	1116085	27533034	tRNAs
97081	1116085	27533034	tRNAs
10730	1116086	27533034	tRNAs
1124655	1116086	27533034	tRNAs
1150869	1116086	27533034	tRNAs
180816	1116086	27533034	tRNAs
194949	1116086	27533034	tRNAs
379329	1116086	27533034	tRNAs
489779	1116086	27533034	tRNAs
97081	1116086	27533034	tRNAs
10730	1116087	27533034	tRNAs
1124655	1116087	27533034	tRNAs
1150869	1116087	27533034	tRNAs
180816	1116087	27533034	tRNAs
194949	1116087	27533034	tRNAs
379329	1116087	27533034	tRNAs
489779	1116087	27533034	tRNAs
97081	1116087	27533034	tRNAs
10730	1116088	27533034	tRNAs
1124655	1116088	27533034	tRNAs
1150869	1116088	27533034	tRNAs
180816	1116088	27533034	tRNAs
194949	1116088	27533034	tRNAs
379329	1116088	27533034	tRNAs
489779	1116088	27533034	tRNAs
97081	1116088	27533034	tRNAs
10730	1125645	27533034	tRNAs
1124655	1125645	27533034	tRNAs
1150869	1125645	27533034	tRNAs
180816	1125645	27533034	tRNAs
194949	1125645	27533034	tRNAs
379329	1125645	27533034	tRNAs
489779	1125645	27533034	tRNAs
97081	1125645	27533034	tRNAs
10730	1116193	27533034	tRNAs
1124655	1116193	27533034	tRNAs
1150869	1116193	27533034	tRNAs
180816	1116193	27533034	tRNAs
194949	1116193	27533034	tRNAs
379329	1116193	27533034	tRNAs
489779	1116193	27533034	tRNAs
97081	1116193	27533034	tRNAs
10730	1116194	27533034	tRNAs
1124655	1116194	27533034	tRNAs
1150869	1116194	27533034	tRNAs
180816	1116194	27533034	tRNAs
194949	1116194	27533034	tRNAs
379329	1116194	27533034	tRNAs
489779	1116194	27533034	tRNAs
97081	1116194	27533034	tRNAs
10730	1116080	27533034	tRNAs
1124655	1116080	27533034	tRNAs
1150869	1116080	27533034	tRNAs
180816	1116080	27533034	tRNAs
194949	1116080	27533034	tRNAs
379329	1116080	27533034	tRNAs
489779	1116080	27533034	tRNAs
97081	1116080	27533034	tRNAs
10730	1116081	27533034	tRNAs
1124655	1116081	27533034	tRNAs
1150869	1116081	27533034	tRNAs
180816	1116081	27533034	tRNAs
194949	1116081	27533034	tRNAs
379329	1116081	27533034	tRNAs
489779	1116081	27533034	tRNAs
97081	1116081	27533034	tRNAs
10730	1116082	27533034	tRNAs
1124655	1116082	27533034	tRNAs
1150869	1116082	27533034	tRNAs
180816	1116082	27533034	tRNAs
194949	1116082	27533034	tRNAs
379329	1116082	27533034	tRNAs
489779	1116082	27533034	tRNAs
97081	1116082	27533034	tRNAs
10730	1116083	27533034	tRNAs
1124655	1116083	27533034	tRNAs
1150869	1116083	27533034	tRNAs
180816	1116083	27533034	tRNAs
194949	1116083	27533034	tRNAs
379329	1116083	27533034	tRNAs
489779	1116083	27533034	tRNAs
97081	1116083	27533034	tRNAs
10730	1116089	27533034	tRNAs
1124655	1116089	27533034	tRNAs
1150869	1116089	27533034	tRNAs
180816	1116089	27533034	tRNAs
194949	1116089	27533034	tRNAs
379329	1116089	27533034	tRNAs
489779	1116089	27533034	tRNAs
97081	1116089	27533034	tRNAs
10730	1116098	27533034	tRNAs
1124655	1116098	27533034	tRNAs
1150869	1116098	27533034	tRNAs
180816	1116098	27533034	tRNAs
194949	1116098	27533034	tRNAs
379329	1116098	27533034	tRNAs
489779	1116098	27533034	tRNAs
97081	1116098	27533034	tRNAs
10730	1116099	27533034	tRNAs
1124655	1116099	27533034	tRNAs
1150869	1116099	27533034	tRNAs
180816	1116099	27533034	tRNAs
194949	1116099	27533034	tRNAs
379329	1116099	27533034	tRNAs
489779	1116099	27533034	tRNAs
97081	1116099	27533034	tRNAs
10730	1116100	27533034	tRNAs
1124655	1116100	27533034	tRNAs
1150869	1116100	27533034	tRNAs
180816	1116100	27533034	tRNAs
194949	1116100	27533034	tRNAs
379329	1116100	27533034	tRNAs
489779	1116100	27533034	tRNAs
97081	1116100	27533034	tRNAs
10730	1116101	27533034	tRNAs
1124655	1116101	27533034	tRNAs
1150869	1116101	27533034	tRNAs
180816	1116101	27533034	tRNAs
194949	1116101	27533034	tRNAs
379329	1116101	27533034	tRNAs
489779	1116101	27533034	tRNAs
97081	1116101	27533034	tRNAs
10730	1125646	27533034	tRNAs
1124655	1125646	27533034	tRNAs
1150869	1125646	27533034	tRNAs
180816	1125646	27533034	tRNAs
194949	1125646	27533034	tRNAs
379329	1125646	27533034	tRNAs
489779	1125646	27533034	tRNAs
97081	1125646	27533034	tRNAs
10730	1116102	27533034	tRNAs
1124655	1116102	27533034	tRNAs
1150869	1116102	27533034	tRNAs
180816	1116102	27533034	tRNAs
194949	1116102	27533034	tRNAs
379329	1116102	27533034	tRNAs
489779	1116102	27533034	tRNAs
97081	1116102	27533034	tRNAs
10730	1116090	27533034	tRNAs
1124655	1116090	27533034	tRNAs
1150869	1116090	27533034	tRNAs
180816	1116090	27533034	tRNAs
194949	1116090	27533034	tRNAs
379329	1116090	27533034	tRNAs
489779	1116090	27533034	tRNAs
97081	1116090	27533034	tRNAs
10730	1116091	27533034	tRNAs
1124655	1116091	27533034	tRNAs
1150869	1116091	27533034	tRNAs
180816	1116091	27533034	tRNAs
194949	1116091	27533034	tRNAs
379329	1116091	27533034	tRNAs
489779	1116091	27533034	tRNAs
97081	1116091	27533034	tRNAs
10730	1116092	27533034	tRNAs
1124655	1116092	27533034	tRNAs
1150869	1116092	27533034	tRNAs
180816	1116092	27533034	tRNAs
194949	1116092	27533034	tRNAs
379329	1116092	27533034	tRNAs
489779	1116092	27533034	tRNAs
97081	1116092	27533034	tRNAs
10730	1116093	27533034	tRNAs
1124655	1116093	27533034	tRNAs
1150869	1116093	27533034	tRNAs
180816	1116093	27533034	tRNAs
194949	1116093	27533034	tRNAs
379329	1116093	27533034	tRNAs
489779	1116093	27533034	tRNAs
97081	1116093	27533034	tRNAs
10730	1116094	27533034	tRNAs
1124655	1116094	27533034	tRNAs
1150869	1116094	27533034	tRNAs
180816	1116094	27533034	tRNAs
194949	1116094	27533034	tRNAs
379329	1116094	27533034	tRNAs
489779	1116094	27533034	tRNAs
97081	1116094	27533034	tRNAs
10730	1116095	27533034	tRNAs
1124655	1116095	27533034	tRNAs
1150869	1116095	27533034	tRNAs
180816	1116095	27533034	tRNAs
194949	1116095	27533034	tRNAs
379329	1116095	27533034	tRNAs
489779	1116095	27533034	tRNAs
97081	1116095	27533034	tRNAs
10730	1116096	27533034	tRNAs
1124655	1116096	27533034	tRNAs
1150869	1116096	27533034	tRNAs
180816	1116096	27533034	tRNAs
194949	1116096	27533034	tRNAs
379329	1116096	27533034	tRNAs
489779	1116096	27533034	tRNAs
97081	1116096	27533034	tRNAs
10730	1116097	27533034	tRNAs
1124655	1116097	27533034	tRNAs
1150869	1116097	27533034	tRNAs
180816	1116097	27533034	tRNAs
194949	1116097	27533034	tRNAs
379329	1116097	27533034	tRNAs
489779	1116097	27533034	tRNAs
97081	1116097	27533034	tRNAs
194949	1005494	27533034	tRNAs
10730	1005494	27533034	tRNAs
1124655	1005494	27533034	tRNAs
1150869	1005494	27533034	tRNAs
180816	1005494	27533034	tRNAs
379329	1005494	27533034	tRNAs
489779	1005494	27533034	tRNAs
97081	1005494	27533034	tRNAs
10730	1051349	27533034	tRNAs
1124655	1051349	27533034	tRNAs
1150869	1051349	27533034	tRNAs
180816	1051349	27533034	tRNAs
194949	1051349	27533034	tRNAs
379329	1051349	27533034	tRNAs
489779	1051349	27533034	tRNAs
97081	1051349	27533034	tRNAs
97081	1005495	27533034	tRNAs
10730	1005495	27533034	tRNAs
1124655	1005495	27533034	tRNAs
1150869	1005495	27533034	tRNAs
180816	1005495	27533034	tRNAs
194949	1005495	27533034	tRNAs
379329	1005495	27533034	tRNAs
489779	1005495	27533034	tRNAs
10730	1005496	27533034	tRNAs
1124655	1005496	27533034	tRNAs
1150869	1005496	27533034	tRNAs
180816	1005496	27533034	tRNAs
194949	1005496	27533034	tRNAs
379329	1005496	27533034	tRNAs
489779	1005496	27533034	tRNAs
563769	1005496	27533034	tRNAs
97081	1005496	27533034	tRNAs
379329	1051351	27533034	tRNAs
10730	1005487	27533034	tRNAs
1124655	1005487	27533034	tRNAs
1150869	1005487	27533034	tRNAs
1660365	1005487		RefSeq
180816	1005487	27533034	tRNAs
194949	1005487	27533034	tRNAs
379329	1005487	27533034	tRNAs
489779	1005487	27533034	tRNAs
97081	1005487	27533034	tRNAs
10730	1005497	27533034	tRNAs
1124655	1005497	27533034	tRNAs
1147153	1005497	27533034	tRNAs
1150869	1005497	27533034	tRNAs
180816	1005497	27533034	tRNAs
194949	1005497	27533034	tRNAs
379329	1005497	27533034	tRNAs
489779	1005497	27533034	tRNAs
97081	1005497	27533034	tRNAs
10730	1005498	27533034	tRNAs
1124655	1005498	27533034	tRNAs
1147153	1005498	27533034	tRNAs
1150869	1005498	27533034	tRNAs
180816	1005498	27533034	tRNAs
194949	1005498	27533034	tRNAs
489779	1005498	27533034	tRNAs
563769	1005498	27533034	tRNAs
97081	1005498	27533034	tRNAs
379329	1005500	27533034	tRNAs
10730	1005500	27533034	tRNAs
1124655	1005500	27533034	tRNAs
1150869	1005500	27533034	tRNAs
180816	1005500	27533034	tRNAs
194949	1005500	27533034	tRNAs
489779	1005500	27533034	tRNAs
97081	1005500	27533034	tRNAs
10730	1005501	27533034	tRNAs
1124655	1005501	27533034	tRNAs
1150869	1005501	27533034	tRNAs
180816	1005501	27533034	tRNAs
194949	1005501	27533034	tRNAs
379329	1005501	27533034	tRNAs
489779	1005501	27533034	tRNAs
563769	1005501	27533034	tRNAs
97081	1005501	27533034	tRNAs
10730	1005488	27533034	tRNAs
1124655	1005488	27533034	tRNAs
1147153	1005488	27533034	tRNAs
1150869	1005488	27533034	tRNAs
180816	1005488	27533034	tRNAs
194949	1005488	27533034	tRNAs
379329	1005488	27533034	tRNAs
489779	1005488	27533034	tRNAs
97081	1005488	27533034	tRNAs
10730	1005502	27533034	tRNAs
1124655	1005502	27533034	tRNAs
1150869	1005502	27533034	tRNAs
180816	1005502	27533034	tRNAs
194949	1005502	27533034	tRNAs
379329	1005502	27533034	tRNAs
489779	1005502	27533034	tRNAs
563769	1005502	27533034	tRNAs
97081	1005502	27533034	tRNAs
10730	1005503	27533034	tRNAs
1124655	1005503	27533034	tRNAs
1150869	1005503	27533034	tRNAs
180816	1005503	27533034	tRNAs
194949	1005503	27533034	tRNAs
489779	1005503	27533034	tRNAs
563769	1005503	27533034	tRNAs
97081	1005503	27533034	tRNAs
10730	1005504	27533034	tRNAs
1124655	1005504	27533034	tRNAs
1150869	1005504	27533034	tRNAs
180816	1005504	27533034	tRNAs
194949	1005504	27533034	tRNAs
379329	1005504	27533034	tRNAs
489779	1005504	27533034	tRNAs
563769	1005504	27533034	tRNAs
97081	1005504	27533034	tRNAs
10730	1005505	27533034	tRNAs
1124655	1005505	27533034	tRNAs
1147153	1005505	27533034	tRNAs
1150869	1005505	27533034	tRNAs
180816	1005505	27533034	tRNAs
194949	1005505	27533034	tRNAs
379329	1005505	27533034	tRNAs
489779	1005505	27533034	tRNAs
10730	1051352	27533034	tRNAs
1124655	1051352	27533034	tRNAs
1150869	1051352	27533034	tRNAs
180816	1051352	27533034	tRNAs
194949	1051352	27533034	tRNAs
379329	1051352	27533034	tRNAs
489779	1051352	27533034	tRNAs
97081	1051352	27533034	tRNAs
10730	1005506	27533034	tRNAs
1124655	1005506	27533034	tRNAs
1147153	1005506	27533034	tRNAs
1150869	1005506	27533034	tRNAs
180816	1005506	27533034	tRNAs
194949	1005506	27533034	tRNAs
379329	1005506	27533034	tRNAs
489779	1005506	27533034	tRNAs
97081	1005506	27533034	tRNAs
97081	1005507	27533034	tRNAs
10730	1005507	27533034	tRNAs
1124655	1005507	27533034	tRNAs
1150869	1005507	27533034	tRNAs
180816	1005507	27533034	tRNAs
194949	1005507	27533034	tRNAs
379329	1005507	27533034	tRNAs
489779	1005507	27533034	tRNAs
379329	1005489	27533034	tRNAs
10730	1005489	27533034	tRNAs
1124655	1005489	27533034	tRNAs
1150869	1005489	27533034	tRNAs
180816	1005489	27533034	tRNAs
194949	1005489	27533034	tRNAs
489779	1005489	27533034	tRNAs
97081	1005489	27533034	tRNAs
10730	1005508	27533034	tRNAs
1124655	1005508	27533034	tRNAs
1150869	1005508	27533034	tRNAs
180816	1005508	27533034	tRNAs
194949	1005508	27533034	tRNAs
379329	1005508	27533034	tRNAs
489779	1005508	27533034	tRNAs
563769	1005508	27533034	tRNAs
97081	1005508	27533034	tRNAs
10730	1005509	27533034	tRNAs
1124655	1005509	27533034	tRNAs
1150869	1005509	27533034	tRNAs
180816	1005509	27533034	tRNAs
194949	1005509	27533034	tRNAs
379329	1005509	27533034	tRNAs
489779	1005509	27533034	tRNAs
563769	1005509	27533034	tRNAs
97081	1005509	27533034	tRNAs
10730	1005510	27533034	tRNAs
1124655	1005510	27533034	tRNAs
1147153	1005510	27533034	tRNAs
1150869	1005510	27533034	tRNAs
180816	1005510	27533034	tRNAs
194949	1005510	27533034	tRNAs
379329	1005510	27533034	tRNAs
489779	1005510	27533034	tRNAs
97081	1005510	27533034	tRNAs
10730	1005511	27533034	tRNAs
1124655	1005511	27533034	tRNAs
1150869	1005511	27533034	tRNAs
180816	1005511	27533034	tRNAs
194949	1005511	27533034	tRNAs
379329	1005511	27533034	tRNAs
489779	1005511	27533034	tRNAs
563769	1005511	27533034	tRNAs
97081	1005511	27533034	tRNAs
489779	1005512	27533034	tRNAs
10730	1005514	27533034	tRNAs
1124655	1005514	27533034	tRNAs
1150869	1005514	27533034	tRNAs
180816	1005514	27533034	tRNAs
194949	1005514	27533034	tRNAs
379329	1005514	27533034	tRNAs
489779	1005514	27533034	tRNAs
563769	1005514	27533034	tRNAs
97081	1005514	27533034	tRNAs
10730	1005490	27533034	tRNAs
1124655	1005490	27533034	tRNAs
1147153	1005490	27533034	tRNAs
1150869	1005490	27533034	tRNAs
180816	1005490	27533034	tRNAs
194949	1005490	27533034	tRNAs
379329	1005490	27533034	tRNAs
489779	1005490	27533034	tRNAs
97081	1005490	27533034	tRNAs
10730	1005491	27533034	tRNAs
1124655	1005491	27533034	tRNAs
1147153	1005491	27533034	tRNAs
1150869	1005491	27533034	tRNAs
180816	1005491	27533034	tRNAs
194949	1005491	27533034	tRNAs
379329	1005491	27533034	tRNAs
563769	1005491	27533034	tRNAs
97081	1005491	27533034	tRNAs
10730	1005492	27533034	tRNAs
1124655	1005492	27533034	tRNAs
1147153	1005492	27533034	tRNAs
1150869	1005492	27533034	tRNAs
180816	1005492	27533034	tRNAs
194949	1005492	27533034	tRNAs
489779	1005492	27533034	tRNAs
97081	1005492	27533034	tRNAs
10730	1005493	27533034	tRNAs
1124655	1005493	27533034	tRNAs
1147153	1005493	27533034	tRNAs
1150869	1005493	27533034	tRNAs
180816	1005493	27533034	tRNAs
194949	1005493	27533034	tRNAs
379329	1005493	27533034	tRNAs
489779	1005493	27533034	tRNAs
97081	1001989	27533034	tRNAs
10730	1001989	27533034	tRNAs
1124655	1001989	27533034	tRNAs
1147153	1001989	27533034	tRNAs
1150869	1001989	27533034	tRNAs
180816	1001989	27533034	tRNAs
194949	1001989	27533034	tRNAs
379329	1001989	27533034	tRNAs
489779	1001989	27533034	tRNAs
10730	670899	27533034	tRNAs
1124654	670899	27533034	tRNAs
1124655	670899	27533034	tRNAs
1150869	670899	27533034	tRNAs
180816	670899	27533034	tRNAs
343516	670899	27533034	tRNAs
379329	670899	27533034	tRNAs
489779	670899	27533034	tRNAs
539221	439184		RefSeq
10730	1337385	27533034	tRNAs
1124655	1337385	27533034	tRNAs
1150869	1337385	27533034	tRNAs
180816	1337385	27533034	tRNAs
194949	1337385	27533034	tRNAs
379329	1337385	27533034	tRNAs
489779	1337385	27533034	tRNAs
97081	1337385	27533034	tRNAs
194949	1144302	27533034	tRNAs
97081	1144302	27533034	tRNAs
10730	439855	27533034	tRNAs
1124655	439855	27533034	tRNAs
1150869	439855	27533034	tRNAs
180816	439855	27533034	tRNAs
194949	439855	27533034	tRNAs
379329	439855	27533034	tRNAs
489779	439855	27533034	tRNAs
97081	439855	27533034	tRNAs
379329	754082	27533034	tRNAs
1124655	754083	27533034	tRNAs
1150869	754083	27533034	tRNAs
489779	754083	27533034	tRNAs
10730	754083	27533034	tRNAs
180816	754083	27533034	tRNAs
194949	754083	27533034	tRNAs
343516	754083	27533034	tRNAs
379329	754083	27533034	tRNAs
97081	754083	27533034	tRNAs
10730	754084	27533034	tRNAs
1124654	754084	27533034	tRNAs
1150869	754084	27533034	tRNAs
180816	754084	27533034	tRNAs
194949	754084	27533034	tRNAs
379329	754084	27533034	tRNAs
489779	754084	27533034	tRNAs
97081	754084	27533034	tRNAs
103807	754085	27533034	tRNAs
10730	754085	27533034	tRNAs
10761	754085	27533034	tRNAs
1124655	754085	27533034	tRNAs
173443	754085	27533034	tRNAs
180816	754085	27533034	tRNAs
194949	754085	27533034	tRNAs
379329	754085	27533034	tRNAs
97081	754085	27533034	tRNAs
10730	754086	27533034	tRNAs
1124655	754086	27533034	tRNAs
1147145	754086	27533034	tRNAs
1150869	754086	27533034	tRNAs
180816	754086	27533034	tRNAs
194949	754086	27533034	tRNAs
489779	754086	27533034	tRNAs
714583	754086	27533034	tRNAs
10730	754087	27533034	tRNAs
1124655	754087	27533034	tRNAs
1150869	754087	27533034	tRNAs
180816	754087	27533034	tRNAs
194949	754087	27533034	tRNAs
379329	754087	27533034	tRNAs
489779	754087	27533034	tRNAs
97081	754087	27533034	tRNAs
10678	754088	27533034	tRNAs
10730	754088	27533034	tRNAs
1124655	754088	27533034	tRNAs
1150869	754088	27533034	tRNAs
180816	754088	27533034	tRNAs
379329	754088	27533034	tRNAs
489779	754088	27533034	tRNAs
97081	754088	27533034	tRNAs
10730	754081	27533034	tRNAs
1124655	754081	27533034	tRNAs
1150869	754081	27533034	tRNAs
180816	754081	27533034	tRNAs
194949	754081	27533034	tRNAs
379329	754081	27533034	tRNAs
489779	754081	27533034	tRNAs
97081	754081	27533034	tRNAs
194949	754090	27533034	tRNAs
379329	754090	27533034	tRNAs
97081	754090	27533034	tRNAs
1327956	511145		RefSeq
1718606	511145		RefSeq
1718669	511145		RefSeq
194949	1081891	27533034	tRNAs
97081	1081891	27533034	tRNAs
10730	1081891	27533034	tRNAs
1124655	1081891	27533034	tRNAs
1150869	1081891	27533034	tRNAs
180816	1081891	27533034	tRNAs
379329	1081891	27533034	tRNAs
489779	1081891	27533034	tRNAs
10730	1081896	27533034	tRNAs
1124655	1081896	27533034	tRNAs
1150869	1081896	27533034	tRNAs
180816	1081896	27533034	tRNAs
194949	1081896	27533034	tRNAs
379329	1081896	27533034	tRNAs
489779	1081896	27533034	tRNAs
97081	1081896	27533034	tRNAs
379329	1081892	27533034	tRNAs
10730	1081892	27533034	tRNAs
1124655	1081892	27533034	tRNAs
1150869	1081892	27533034	tRNAs
180816	1081892	27533034	tRNAs
194949	1081892	27533034	tRNAs
489779	1081892	27533034	tRNAs
97081	1081892	27533034	tRNAs
10730	1081893	27533034	tRNAs
1124655	1081893	27533034	tRNAs
1147153	1081893	27533034	tRNAs
1150869	1081893	27533034	tRNAs
180816	1081893	27533034	tRNAs
194949	1081893	27533034	tRNAs
489779	1081893	27533034	tRNAs
563769	1081893	27533034	tRNAs
97081	1081893	27533034	tRNAs
379329	656429	27533034	tRNAs
10730	656435	27533034	tRNAs
1124655	656435	27533034	tRNAs
1150869	656435	27533034	tRNAs
180816	656435	27533034	tRNAs
194949	656435	27533034	tRNAs
379329	656435	27533034	tRNAs
489779	656435	27533034	tRNAs
97081	656435	27533034	tRNAs
10730	1116001	27533034	tRNAs
1124655	1116001	27533034	tRNAs
1150869	1116001	27533034	tRNAs
180816	1116001	27533034	tRNAs
194949	1116001	27533034	tRNAs
489779	1116001	27533034	tRNAs
563769	1116001	27533034	tRNAs
97081	1116001	27533034	tRNAs
10678	1005555	27533034	tRNAs
10730	1005555	27533034	tRNAs
1124655	1005555	27533034	tRNAs
1150869	1005555	27533034	tRNAs
180816	1005555	27533034	tRNAs
379329	1005555	27533034	tRNAs
489779	1005555	27533034	tRNAs
563769	1005555	27533034	tRNAs
10730	1005564	27533034	tRNAs
1124655	1005564	27533034	tRNAs
1150869	1005564	27533034	tRNAs
180816	1005564	27533034	tRNAs
194949	1005564	27533034	tRNAs
379329	1005564	27533034	tRNAs
489779	1005564	27533034	tRNAs
97081	1005564	27533034	tRNAs
10730	1005515	27533034	tRNAs
1124655	1005515	27533034	tRNAs
1150869	1005515	27533034	tRNAs
180816	1005515	27533034	tRNAs
194949	1005515	27533034	tRNAs
379329	1005515	27533034	tRNAs
489779	1005515	27533034	tRNAs
97081	1005515	27533034	tRNAs
194949	1105330	27533034	tRNAs
379329	1105330	27533034	tRNAs
97081	1105330	27533034	tRNAs
10730	1105330	27533034	tRNAs
1124655	1105330	27533034	tRNAs
1150869	1105330	27533034	tRNAs
180816	1105330	27533034	tRNAs
489779	1105330	27533034	tRNAs
10730	1005516	27533034	tRNAs
1124655	1005516	27533034	tRNAs
1150869	1005516	27533034	tRNAs
180816	1005516	27533034	tRNAs
194949	1005516	27533034	tRNAs
379329	1005516	27533034	tRNAs
489779	1005516	27533034	tRNAs
97081	1005516	27533034	tRNAs
10730	1005519	27533034	tRNAs
10761	1005519	27533034	tRNAs
1124655	1005519	27533034	tRNAs
1150869	1005519	27533034	tRNAs
180816	1005519	27533034	tRNAs
194949	1005519	27533034	tRNAs
489779	1005519	27533034	tRNAs
97081	1005519	27533034	tRNAs
379329	1005520	27533034	tRNAs
10730	1005520	27533034	tRNAs
1124655	1005520	27533034	tRNAs
1127357	1005520	27533034	tRNAs
1147145	1005520	27533034	tRNAs
1150869	1005520	27533034	tRNAs
180816	1005520	27533034	tRNAs
194949	1005520	27533034	tRNAs
489779	1005520	27533034	tRNAs
97081	1005520	27533034	tRNAs
1150869	1005521	27533034	tRNAs
489779	1005521	27533034	tRNAs
10730	1005521	27533034	tRNAs
1124655	1005521	27533034	tRNAs
180816	1005521	27533034	tRNAs
194949	1005521	27533034	tRNAs
379329	1005521	27533034	tRNAs
97081	1005521	27533034	tRNAs
10730	1005522	27533034	tRNAs
1124655	1005522	27533034	tRNAs
180816	1005522	27533034	tRNAs
194949	1005522	27533034	tRNAs
343516	1005522	27533034	tRNAs
379329	1005522	27533034	tRNAs
489779	1005522	27533034	tRNAs
563769	1005522	27533034	tRNAs
97081	1005522	27533034	tRNAs
103807	1005517	27533034	tRNAs
10730	1005517	27533034	tRNAs
1124654	1005517	27533034	tRNAs
1124655	1005517	27533034	tRNAs
1150869	1005517	27533034	tRNAs
180816	1005517	27533034	tRNAs
194949	1005517	27533034	tRNAs
379329	1005517	27533034	tRNAs
97081	1005517	27533034	tRNAs
10730	656449	27533034	tRNAs
1124655	656449	27533034	tRNAs
1150869	656449	27533034	tRNAs
180816	656449	27533034	tRNAs
194949	656449	27533034	tRNAs
489779	656449	27533034	tRNAs
563769	656449	27533034	tRNAs
97081	656449	27533034	tRNAs
10730	913091	27533034	tRNAs
1124655	913091	27533034	tRNAs
1150869	913091	27533034	tRNAs
180816	913091	27533034	tRNAs
194949	913091	27533034	tRNAs
379329	913091	27533034	tRNAs
489779	913091	27533034	tRNAs
563769	913091	27533034	tRNAs
97081	913090	27533034	tRNAs
10730	913090	27533034	tRNAs
1124655	913090	27533034	tRNAs
1150869	913090	27533034	tRNAs
180816	913090	27533034	tRNAs
194949	913090	27533034	tRNAs
379329	913090	27533034	tRNAs
489779	913090	27533034	tRNAs
563769	913090	27533034	tRNAs
10730	913089	27533034	tRNAs
1124655	913089	27533034	tRNAs
1150869	913089	27533034	tRNAs
180816	913089	27533034	tRNAs
194949	913089	27533034	tRNAs
379329	913089	27533034	tRNAs
489779	913089	27533034	tRNAs
97081	913089	27533034	tRNAs
379329	1005518	27533034	tRNAs
10730	1005518	27533034	tRNAs
1124655	1005518	27533034	tRNAs
1150869	1005518	27533034	tRNAs
180816	1005518	27533034	tRNAs
194949	1005518	27533034	tRNAs
343516	1005518	27533034	tRNAs
489779	1005518	27533034	tRNAs
97081	1005518	27533034	tRNAs
10730	913088	27533034	tRNAs
1124654	913088	27533034	tRNAs
1124655	913088	27533034	tRNAs
